trial,prompt_id,melody,seed,position,R_at,coherence_mlsp,coherence_w2s,chroma_cos,clap,logmel_l1,coherence_firstnote,bce0,n_updates,runtime_s
dev-p00-descending-s1,0,descending,1,22,0.29831069707870483,0.14098360655737704,0.14666666666666667,0.30268698930740356,,0.2522277235984802,0.013333333333333334,0.3666028678417206,3,3.1713101863861084
dev-p00-descending-s1,0,descending,1,26,0.31125062704086304,0.14675767918088736,0.14864864864864866,0.3635261058807373,,0.36362624168395996,0.0,0.32748091220855713,3,3.18003249168396
dev-p00-descending-s1,0,descending,1,30,0.3433496356010437,0.14144736842105263,0.14285714285714285,0.3095288872718811,,0.2912548780441284,0.012987012987012988,0.3338553309440613,3,3.179586887359619
dev-p00-descending-s1,0,descending,1,34,0.33484798669815063,0.14754098360655737,0.1506849315068493,0.3133606016635895,,0.08843819051980972,0.0136986301369863,0.3568359613418579,3,3.1787304878234863
dev-p00-descending-s1,0,descending,1,38,0.3988575339317322,0.1554054054054054,0.1506849315068493,0.3399294316768646,,0.11300131678581238,0.0136986301369863,0.3218550384044647,3,3.171417713165283
dev-p00-descending-s1,0,descending,1,42,0.5035448670387268,0.15488215488215487,0.1506849315068493,0.3413906395435333,,0.1263519674539566,0.0,0.2935955822467804,3,3.1756818294525146
dev-p00-descending-s1,0,descending,1,46,0.5336467623710632,0.15488215488215487,0.16216216216216217,0.34315764904022217,,0.16579429805278778,0.013513513513513514,0.2593880593776703,3,3.1658108234405518
dev-p00-alternating-s0,0,alternating,0,-1,,0.03404255319148936,0.018518518518518517,0.2924724519252777,,0.0,0.05555555555555555,0.34996792674064636,0,
dev-p00-alternating-s0,0,alternating,0,2,0.3203047513961792,0.034782608695652174,0.018518518518518517,0.2968411147594452,,0.04663965851068497,0.05555555555555555,0.34638816118240356,3,3.17179012298584
dev-p00-alternating-s0,0,alternating,0,6,0.3137209117412567,0.034934497816593885,0.018518518518518517,0.29817840456962585,,0.06660551577806473,0.05555555555555555,0.3461882174015045,3,3.1766672134399414
dev-p00-alternating-s0,0,alternating,0,10,0.2872753441333771,0.03418803418803419,0.018518518518518517,0.3066408932209015,,0.236478790640831,0.0,0.32670044898986816,3,3.1685750484466553
dev-p00-alternating-s0,0,alternating,0,14,0.2904416024684906,0.0,0.016666666666666666,0.3645537197589874,,0.3259965181350708,0.05,0.3060323894023895,3,3.1733219623565674
dev-p00-alternating-s0,0,alternating,0,18,0.3070848286151886,0.09505703422053231,0.09859154929577464,0.4294899106025696,,0.52801513671875,0.16901408450704225,0.23899048566818237,3,3.1781504154205322
dev-p00-alternating-s0,0,alternating,0,22,0.29499348998069763,0.12167300380228137,0.09722222222222222,0.46006062626838684,,0.6397225856781006,0.2222222222222222,0.19936658442020416,3,3.1790671348571777
dev-p00-alternating-s0,0,alternating,0,26,0.28164932131767273,0.14009661835748793,0.09722222222222222,0.511138916015625,,0.6451298594474792,0.3194444444444444,0.16981616616249084,3,3.1722421646118164
dev-p00-alternating-s0,0,alternating,0,30,0.31844642758369446,0.2159090909090909,0.1643835616438356,0.5101637840270996,,0.49372684955596924,0.0821917808219178,0.17214278876781464,3,3.158947467803955
dev-p00-alternating-s0,0,alternating,0,34,0.3349268138408661,0.08522727272727272,0.09722222222222222,0.47240880131721497,,0.3575085997581482,0.05555555555555555,0.20623479783535004,3,3.1725680828094482
dev-p00-alternating-s0,0,alternating,0,38,0.37854933738708496,0.041666666666666664,0.017857142857142856,0.3690555989742279,,0.19477182626724243,0.0,0.242934450507164,3,3.170456647872925
dev-p00-alternating-s0,0,alternating,0,42,0.43456676602363586,0.0425531914893617,0.01639344262295082,0.35975053906440735,,0.18769508600234985,0.0,0.2301485240459442,3,3.170518398284912
dev-p00-alternating-s0,0,alternating,0,46,0.4451140761375427,0.041237113402061855,0.015873015873015872,0.36283373832702637,,0.19595295190811157,0.031746031746031744,0.20713350176811218,3,3.207119941711426
dev-p00-alternating-s1,0,alternating,1,-1,,0.2988505747126437,0.14516129032258066,0.4581725001335144,,0.0,0.0,0.3000986874103546,0,
dev-p00-alternating-s1,0,alternating,1,2,0.2932640314102173,0.29389312977099236,0.3230769230769231,0.45344308018684387,,0.2470332533121109,0.03076923076923077,0.2845499515533447,3,3.199497938156128
dev-p00-alternating-s1,0,alternating,1,6,0.28844428062438965,0.29389312977099236,0.3230769230769231,0.44929057359695435,,0.25965043902397156,0.03076923076923077,0.28273099660873413,3,3.2003068923950195
dev-p00-alternating-s1,0,alternating,1,10,0.29636234045028687,0.29770992366412213,0.3181818181818182,0.43590468168258667,,0.31199392676353455,0.015151515151515152,0.2714597284793854,3,3.2087297439575195
dev-p00-alternating-s1,0,alternating,1,14,0.2742959260940552,0.3015267175572519,0.3333333333333333,0.436192125082016,,0.33570533990859985,0.030303030303030304,0.2699703872203827,3,3.188596725463867
dev-p00-alternating-s1,0,alternating,1,18,0.2846670150756836,0.3015267175572519,0.2876712328767123,0.4226115047931671,,0.36080101132392883,0.0,0.27207303047180176,3,3.1545417308807373
dev-p00-alternating-s1,0,alternating,1,22,0.29831069707870483,0.3015267175572519,0.3181818181818182,0.4521431624889374,,0.5884084105491638,0.09090909090909091,0.26024848222732544,3,3.1951589584350586
dev-p00-alternating-s1,0,alternating,1,26,0.31125062704086304,0.29389312977099236,0.3076923076923077,0.4339454770088196,,0.30824872851371765,0.015384615384615385,0.28359082341194153,3,3.172478199005127
dev-p00-alternating-s1,0,alternating,1,30,0.3433496356010437,0.3487394957983193,0.20634920634920634,0.5357640385627747,,0.34396860003471375,0.031746031746031744,0.23677119612693787,3,3.1929187774658203
dev-p00-alternating-s1,0,alternating,1,34,0.33484798669815063,0.29118773946360155,0.14285714285714285,0.47009599208831787,,0.20242255926132202,0.0,0.28443560004234314,3,3.1783499717712402
dev-p00-alternating-s1,0,alternating,1,38,0.3988575339317322,0.2988505747126437,0.140625,0.47197383642196655,,0.1417199820280075,0.0,0.26391899585723877,3,3.1746747493743896
dev-p00-alternating-s1,0,alternating,1,42,0.5035448670387268,0.2988505747126437,0.13846153846153847,0.4707866907119751,,0.15997770428657532,0.0,0.2400985062122345,3,3.171651840209961
dev-p00-alternating-s1,0,alternating,1,46,0.5336467623710632,0.2988505747126437,0.13846153846153847,0.47826898097991943,,0.20091402530670166,0.0,0.2141043096780777,3,3.198333501815796
dev-p00-pedal-s0,0,pedal,0,-1,,0.05925925925925926,0.06666666666666667,0.32364240288734436,,0.0,0.06666666666666667,0.37416765093803406,0,
dev-p00-pedal-s0,0,pedal,0,2,0.3203047513961792,0.05387205387205387,0.05,0.33890286087989807,,0.04413369297981262,0.05,0.36295196413993835,3,3.1969432830810547
dev-p00-pedal-s0,0,pedal,0,6,0.3137209117412567,0.0547945205479452,0.05063291139240506,0.3445156216621399,,0.08400280028581619,0.05063291139240506,0.35809457302093506,3,3.2126781940460205
dev-p00-pedal-s0,0,pedal,0,10,0.2872753441333771,0.05423728813559322,0.05063291139240506,0.35524752736091614,,0.1454935371875763,0.05063291139240506,0.34256571531295776,3,3.1846396923065186
