f1,precision,recall,pos_recall,top1_acc,bce,row,R_entropy,R_margin,R_maxprob,agree_final,mean_p,run,prompt_id,seed,variant,sigma,rms,sig_rel,progress
0.37999999949420005,0.404255319140335,0.3584905660309719,0.3584905660377358,0.32075471698113206,0.28977373242378235,29,0.14679785072803497,0.144907146692276,0.5672993063926697,0.89937106918239,0.19546636939048767,dev-p00-s0,0,0,rmsnorm,0.7824497818946838,0.803546667098999,0.0,0.6
0.35514018640929335,0.35185185184533607,0.3584905660309719,0.3584905660377358,0.33962264150943394,0.2850905656814575,30,0.1635434329509735,0.1556275188922882,0.592639684677124,0.9072327044025157,0.19452643394470215,dev-p00-s0,0,0,rmsnorm,0.7532459497451782,0.7820403575897217,0.0,0.62
0.414414413907962,0.39655172413109396,0.43396226414275546,0.4339622641509434,0.37735849056603776,0.2798577845096588,31,0.18267959356307983,0.1687878519296646,0.6196514368057251,0.9198113207547169,0.19294323027133942,dev-p00-s0,0,0,rmsnorm,0.7215172052383423,0.7600840330123901,0.0,0.64
0.4576271181414824,0.41538461537822485,0.509433962254539,0.5094339622641509,0.39622641509433965,0.275993674993515,32,0.20382310450077057,0.18246358633041382,0.647942066192627,0.9339622641509434,0.19084613025188446,dev-p00-s0,0,0,rmsnorm,0.6874017119407654,0.7382232546806335,0.0,0.66
0.47154471494903827,0.4142857142797959,0.5471698113104307,0.5471698113207547,0.4339622641509434,0.2723957598209381,33,0.2262207269668579,0.193808451294899,0.6746380925178528,0.9449685534591195,0.18816055357456207,dev-p00-s0,0,0,rmsnorm,0.6511276960372925,0.7171546220779419,0.0,0.68
0.49999999950695795,0.42666666666097774,0.6037735848942685,0.6037735849056604,0.4528301886792453,0.2693811058998108,34,0.2488461285829544,0.1987544298171997,0.6968218088150024,0.9559748427672956,0.18520504236221313,dev-p00-s0,0,0,rmsnorm,0.6130141615867615,0.6975858807563782,0.0,0.7
0.5037037032193141,0.4146341463364069,0.6415094339501602,0.6415094339622641,0.4716981132075472,0.26595863699913025,35,0.2713461220264435,0.20508305728435516,0.7160449028015137,0.9669811320754716,0.18194785714149475,dev-p00-s0,0,0,rmsnorm,0.5734643340110779,0.68043452501297,0.0,0.72
0.5179856110315201,0.41860465115792317,0.679245283006052,0.6792452830188679,0.5094339622641509,0.26289990544319153,36,0.29243943095207214,0.20936019718647003,0.7313811779022217,0.970125786163522,0.1785992532968521,dev-p00-s0,0,0,rmsnorm,0.5329521298408508,0.6664370894432068,0.0,0.74
0.5109489046276307,0.4166666666617063,0.6603773584781061,0.660377358490566,0.49056603773584906,0.26006945967674255,37,0.31162816286087036,0.21646082401275635,0.7458925247192383,0.9732704402515723,0.17563818395137787,dev-p00-s0,0,0,rmsnorm,0.4920006990432739,0.6558209657669067,0.0,0.76
0.5072463763311278,0.41176470587750863,0.6603773584781061,0.660377358490566,0.5094339622641509,0.2573885917663574,38,0.3284173607826233,0.22121457755565643,0.755932092666626,0.9779874213836478,0.1727922558784485,dev-p00-s0,0,0,rmsnorm,0.45115625858306885,0.6494928002357483,0.0,0.78
0.5217391299541061,0.42352941175972314,0.679245283006052,0.6792452830188679,0.5094339622641509,0.2551540732383728,39,0.343217134475708,0.22311055660247803,0.7632741332054138,0.9811320754716981,0.17018629610538483,dev-p00-s0,0,0,rmsnorm,0.41095954179763794,0.6471254229545593,0.0,0.8
0.5217391299541061,0.42352941175972314,0.679245283006052,0.6792452830188679,0.49056603773584906,0.2539520263671875,40,0.35513225197792053,0.22538383305072784,0.7693395018577576,0.9811320754716981,0.1685125231742859,dev-p00-s0,0,0,rmsnorm,0.37191736698150635,0.648746907711029,0.0,0.82
0.5106382973959057,0.40909090908626033,0.679245283006052,0.6792452830188679,0.49056603773584906,0.25320637226104736,41,0.36489567160606384,0.22811000049114227,0.7739601135253906,0.9827044025157232,0.16720207035541534,dev-p00-s0,0,0,rmsnorm,0.33447811007499695,0.6539599299430847,0.0,0.84
0.5106382973959057,0.40909090908626033,0.679245283006052,0.6792452830188679,0.49056603773584906,0.2524834871292114,42,0.3730999827384949,0.22943972051143646,0.7767931818962097,0.9858490566037735,0.16588009893894196,dev-p00-s0,0,0,rmsnorm,0.29901349544525146,0.6621189117431641,0.0,0.86
0.5106382973959057,0.40909090908626033,0.679245283006052,0.6792452830188679,0.4716981132075472,0.2518099844455719,43,0.3797333240509033,0.23073606193065643,0.7785789966583252,0.9858490566037735,0.16474080085754395,dev-p00-s0,0,0,rmsnorm,0.26580727100372314,0.6724913120269775,0.0,0.88
0.5070422530461218,0.40449438201792703,0.679245283006052,0.6792452830188679,0.4716981132075472,0.2516340911388397,44,0.38543298840522766,0.23024670779705048,0.7799252867698669,0.9874213836477987,0.16393397748470306,dev-p00-s0,0,0,rmsnorm,0.2350521832704544,0.6842358708381653,0.0,0.9
