variant,row,f1,pos_recall,top1_acc,bce,R_entropy,R_margin,R_maxprob,agree_final,mean_p,f1_sem,pos_recall_sem,top1_acc_sem,bce_sem,R_entropy_sem,R_margin_sem,R_maxprob_sem,agree_final_sem,mean_p_sem,progress,sigma,rms,sig_rel
gauss_proxy,10,0.3080891752989873,0.389726360084506,0.34279520759883453,0.3174587726593018,0.28639154106378556,0.16802966266870498,0.6160240203142167,0.9799013774245274,0.15463850185275077,0.025277930993734994,0.0388092738128916,0.025796133952624093,0.006616080101761518,0.012194146594453805,0.0076641350986186635,0.024188258262371965,0.002114175039399482,0.006527004449634491,0.22,0.987823486328125,0.9872611403465271,0.4632649027851235
gauss_proxy,11,0.3057075930189629,0.38311123037003214,0.3395658108736794,0.31535564094781876,0.2905899193882942,0.1741492812335491,0.6157958769798278,0.9787026366866743,0.1529420454800129,0.025020148492607523,0.038482425457352636,0.02792337336930522,0.006613227155222911,0.012195576504570095,0.007214112518132298,0.023627453589242765,0.0023419201404044246,0.00665945766184143,0.24,0.9856846332550049,0.9851572036743164,0.45812541160454273
gauss_proxy,12,0.30196330888386597,0.3829676695674451,0.332218601179624,0.32016676038503644,0.2913500684499741,0.17401278242468834,0.6192043179273605,0.9805690835590063,0.1531840678304434,0.025917025698859404,0.03910473035031902,0.02868108855496919,0.006450838197882875,0.011981816649315368,0.00716041075077376,0.02349676631563431,0.002066223289245613,0.006524331811842678,0.26,0.9831763505935669,0.9826867127418518,0.45190099260051025
gauss_proxy,13,0.3013100360215203,0.3818259511717019,0.3459878105041922,0.3153453704714775,0.2896035063266754,0.17126618802547455,0.6166630327701569,0.9810157019056532,0.1536627431213856,0.02559903941331276,0.03876182201491442,0.02682658979935114,0.006605814985416091,0.012347673975042899,0.007654828138433793,0.024441748682633754,0.001983201582959703,0.006584781741976129,0.28,0.9802373051643372,0.9797987651824951,0.44411415463196646
gauss_proxy,14,0.30253163389575316,0.38072199638716236,0.34590599017088186,0.31475522488355634,0.2918239705264568,0.17347734346985816,0.6161289170384407,0.9803768683013017,0.1522411672770977,0.024609829678857813,0.03803099436637029,0.026155725021886764,0.006761545629090978,0.01240840419297556,0.006878607077452973,0.02346889252679631,0.0022028933647229385,0.006475788577063979,0.3,0.9767970442771912,0.976414579153061,0.4351398281113798
gauss_proxy,15,0.30161166222910063,0.3808861909669102,0.340478699066402,0.3164153105020523,0.2887947289645672,0.1743571077287197,0.6211188763380051,0.980969810111426,0.15463000833988189,0.025130454290864704,0.038606486419419675,0.02596410051534964,0.006436667077247348,0.012203135291230568,0.007300104634351069,0.02340908067912021,0.002287018892800339,0.006373324446737787,0.32,0.9727745056152344,0.9724657738208771,0.42497633748752006
gauss_proxy,16,0.3050746689327568,0.3850814192984818,0.3372651404099598,0.313568557202816,0.2918116198480129,0.17625965282320977,0.6152081501483917,0.9820221479172194,0.1517406214773655,0.025823084533116384,0.038705637664618674,0.02657372630014845,0.006533080807235836,0.01263067894003246,0.008048248858913804,0.024492588051496757,0.0020031363359555455,0.0065303982585303314,0.34,0.9680774807929993,0.9679052901268005,0.4125109105391113
gauss_proxy,17,0.2980010933542394,0.3785997010419651,0.328377930171192,0.317326480448246,0.29078678369522093,0.17176681742072106,0.6153406190872193,0.9835287964540896,0.15259047865867614,0.0261734583252479,0.039187865027158146,0.027954596940720795,0.006920762200754625,0.012434440209383925,0.00766604634234666,0.024464320712264686,0.0020195863712828437,0.006680920730010544,0.36,0.9626011848449707,0.9626006269454956,0.39854403866776095
gauss_proxy,18,0.3024224595297116,0.3792336275764071,0.3401201074347701,0.3142103397846222,0.2911828216910362,0.17269496157765388,0.6143731355667115,0.9820426984617769,0.15218337096273898,0.0254812439197396,0.03847979634802188,0.026729409171931263,0.00636983759161445,0.012089734693926104,0.007517144724450872,0.023846259595334648,0.0022360686191184,0.006515929105938099,0.38,0.9562279582023621,0.9564079248905182,0.38125850245498155
gauss_proxy,19,0.3045975868877217,0.38386866851020407,0.3402634656617984,0.315681529045105,0.29225789457559587,0.17584195718169213,0.6193342146277427,0.9832581803570848,0.15308522045612336,0.025656332699274347,0.03901159499658603,0.02766973776917956,0.006560928564086175,0.01254378050653617,0.00784717160077525,0.023953369660461906,0.0021067156715954554,0.006595206317716529,0.4,0.948826253414154,0.9492518043518067,0.35951317767550356
